job_id,required_skill,experience_needed,worker_skill,worker_experience,worker_distance_km,matched
97baf368-cf5c-4e0f-a4fc-8bfee746de2a,Craft-repair,4,Craft-repair,18,1.5,1
920e2f4b-43e3-49bc-b5d8-53b7a86e46fb,Other-service,4,Other,19,7.5,0
e40175a1-5aa6-4a68-812d-9a061b649ebd,Exec-managerial,8,Exec-managerial,11,7.5,0
e76e59be-a3db-4200-96e5-51353f67fa69,Exec-managerial,8,Exec-managerial,24,11.5,1
6d749d2e-e5d9-46ca-8e74-9dff5f11242a,Adm-clerical,5,Adm-clerical,62,13.2,1
4c03268a-686b-4ac2-9427-da73d226a7dc,Transport-moving,2,Transport-moving,43,26.8,0
c8a43e90-93af-4dc0-acca-251f3bd5bd6a,Craft-repair,5,Craft-repair,37,6.3,1
566b8c55-bb8a-4c9a-8fdf-c62e7d6d144a,Other-service,5,Other-service,2,3.6,1
5d9613b0-f01c-46c9-acc4-170d964ca677,Craft-repair,4,Craft-repair,5,6.3,0
7678c4dd-b476-41e4-a8f4-754dd3fa4d98,Craft-repair,5,Craft-repair,30,10.0,1
170dc356-dbe8-439f-af94-5c3a3907b8cc,Exec-managerial,8,Exec-managerial,6,13.1,0
57644628-0af1-4d9c-9ecd-7cf16805c6fc,Craft-repair,4,Craft-repair,53,11.2,1
16bbf3d0-5ca2-4d26-8dc3-8179344c9d4d,Other-service,2,Other-service,31,18.1,1
3360c6d8-1767-4f97-aa35-3f44abf9abca,Armed-Forces,4,Armed-Forces,21,15.1,1
7b3e14bb-21ac-4ad6-a4a2-870e6af1954c,Adm-clerical,8,Other,4,7.4,0
45990de6-ce2b-4633-944c-140030d3e44e,Adm-clerical,8,Adm-clerical,49,25.6,1
027274b9-7abb-484a-83c5-0d975852c626,Sales,4,Sales,0,25.9,0
09f86ba5-4746-4cc5-81df-c894f40870e1,Exec-managerial,8,Exec-managerial,20,13.5,1
e4332f80-9bda-4ec8-8400-dcc976b9061e,Adm-clerical,4,Adm-clerical,32,30.0,1
0ccc4471-f2ae-4997-b78d-3231cc789c29,Farming-fishing,7,Farming-fishing,38,24.2,1
f014c970-7134-41cb-a759-c68d19cfa934,Other-service,5,Other,5,29.3,0
1db68ea8-5084-4980-8a62-690345a39ca2,Transport-moving,5,Other,8,12.4,1
a8781bf7-acd4-43e6-95f3-40b186ee8908,Machine-op-inspct,4,Machine-op-inspct,14,8.6,1
9fe518cc-63de-4141-a24f-04b4ed70b1c8,Prof-specialty,8,Prof-specialty,26,6.0,0
e0608f61-7d71-423e-bae7-3d4c2baaec69,Farming-fishing,4,Other,9,19.4,1
8a4aa54d-c8c5-4892-87d6-8c465f20a3b4,Protective-serv,5,Protective-serv,22,5.7,1
a0f92b10-9dfb-48e1-bfea-c86460685315,Handlers-cleaners,7,Handlers-cleaners,25,10.2,1
33c17dd2-7efc-4238-b959-2b33803ec3ad,Craft-repair,5,Craft-repair,13,3.1,1
3b91ebee-f55f-4481-915c-f5c00b5cd8cc,Craft-repair,5,Craft-repair,39,12.2,1
97dbf4ea-169d-43bc-a410-d1a2826facc0,Exec-managerial,8,Exec-managerial,7,10.8,1
28e013b3-0673-496a-bfa8-b4af23d5ffc0,Other-service,6,Other,4,27.0,0
4882c79b-13b0-466d-9067-ec0f827f2c7f,Adm-clerical,6,Adm-clerical,2,22.8,0
115b11f3-33e3-435b-a853-c16b7d8f5fea,Sales,4,Sales,9,23.8,1
799d462a-9ee1-4fb9-aede-0c3f1f618c02,Exec-managerial,5,Exec-managerial,21,9.4,1
076c3cd1-26cc-4ac8-9a69-6bdc378fbdf0,Prof-specialty,9,Prof-specialty,9,27.5,1
b061818c-0136-411f-8792-424841723c44,Transport-moving,4,Transport-moving,23,19.5,0
1b091af9-cd6a-451c-ad47-053580ffe0d6,Prof-specialty,8,Prof-specialty,13,7.5,1
92cdcca3-4e34-4f1e-9ddc-86d7e94da082,Sales,7,Sales,23,5.0,1
821ac678-ee68-4e71-a3d5-938491bd5908,Exec-managerial,8,Other,7,15.9,0
184d6f28-b190-4c8f-b7e9-651704528cc2,Prof-specialty,7,Prof-specialty,11,14.7,1
592b60eb-507c-4b28-8724-2fcfc3ac4f69,Other-service,4,Other-service,4,4.4,1
0c77d6a5-ddb1-4c4d-b74b-2b05f19b9ab5,Protective-serv,0,Protective-serv,44,12.5,0
6c014e2a-78db-4662-87dc-af82d385312f,Exec-managerial,4,Exec-managerial,11,4.7,1
37f6bf62-264a-4616-861d-01ac6c36f6f0,Exec-managerial,5,Other,26,8.2,0
87204064-9a47-4795-a775-d2f4d886d4a3,Adm-clerical,8,Adm-clerical,14,6.5,1
96288da2-aaf8-468f-a358-e905d4d1026a,Machine-op-inspct,6,Machine-op-inspct,2,16.4,1
839eb38d-92ce-4711-b005-b45229733053,Machine-op-inspct,5,Machine-op-inspct,47,7.8,0
9d581678-b181-4e78-835d-e3de5da8f830,Handlers-cleaners,4,Other,6,28.5,0
7728660d-4a94-4344-9cda-ceae43a41f1d,Exec-managerial,9,Exec-managerial,19,27.9,1
c7aaf3e8-858f-448a-8f2e-c2c8d1b8ee1f,Tech-support,4,Other,25,11.1,1
33cc0166-0922-4267-bc0e-3bc9bc0f1e52,Sales,8,Sales,20,8.3,1
f2e47c15-ef36-4002-9275-3c35b3e90259,Sales,7,Sales,10,29.8,0
bdf03b59-cff4-4111-8865-5a1e87a728dc,Handlers-cleaners,4,Handlers-cleaners,15,23.9,0
133931e6-5242-4613-b70d-c00a4b21e834,Adm-clerical,4,Adm-clerical,14,8.6,1
39e27875-2584-4911-ad86-f4f497375582,Exec-managerial,9,Exec-managerial,20,9.0,1
f488c4e2-1218-4d61-88aa-492d4a3450d1,Tech-support,5,Tech-support,15,27.8,0
b1ad639e-9b2f-435a-9943-684070bbb696,Exec-managerial,8,Exec-managerial,24,5.7,1
6ac21908-d5e4-4e93-94c3-5fa65b47ce69,Craft-repair,4,Craft-repair,9,19.1,1
80e8d8d5-cda8-48bc-a90b-5e5a0e3bbd17,Handlers-cleaners,4,Handlers-cleaners,23,12.1,1
626ecdcf-5068-42b7-8e9d-abda85127293,Prof-specialty,9,Prof-specialty,29,9.1,1
abcbc4ce-b38b-4880-8806-080468910485,Exec-managerial,2,Exec-managerial,37,5.5,1
64cbc83f-7fb4-4f46-9b48-aec7e06ffacc,Craft-repair,5,Craft-repair,12,1.6,1
6e298fe4-279a-4892-b103-b5a928a2f443,Craft-repair,5,Craft-repair,36,21.9,1
07400ef3-56a4-4143-821f-0e16b03f482f,Adm-clerical,8,Adm-clerical,22,13.3,1
118e43de-3d85-402e-9891-f1e2e34ede3f,Adm-clerical,4,Other,3,18.4,0
990d435c-de67-494f-84ed-441386cb57e0,Craft-repair,8,Craft-repair,16,8.0,0
908ee2b7-9573-406d-a279-7908716a9a7b,Prof-specialty,8,Prof-specialty,12,28.4,1
830a3804-6ca0-4f79-a748-ec09746167c1,Adm-clerical,5,Adm-clerical,13,30.0,1
3834567a-a109-4ed7-bd37-f3e073be83b6,Transport-moving,4,Transport-moving,4,23.6,1
357964d4-fe35-4503-9711-e47c4f5b9969,Other-service,4,Other-service,19,9.8,1
c88d2a89-0146-4fb2-98ea-f95ec6ce9e16,Prof-specialty,9,Prof-specialty,34,8.7,1
6ba1d81a-74c0-4ce6-b1df-79112676fe8a,Prof-specialty,5,Prof-specialty,39,9.1,1
552befd5-0e4a-48f8-90ae-0cf42f7fe117,Adm-clerical,5,Adm-clerical,30,27.0,1
381c36fc-ce32-428e-9531-8c7b7591ab86,Exec-managerial,4,Exec-managerial,40,17.7,1
63369a11-2968-47b6-be19-3e1404ded387,Craft-repair,0,Craft-repair,17,7.0,1
ebea3064-1c52-4806-af5e-cf17812da1e9,Exec-managerial,4,Exec-managerial,22,26.6,1
e5267151-19c7-4c31-8141-b1c612b2dc8f,Sales,4,Sales,12,4.6,1
5e864af8-33e0-432e-9bc4-f1e95a8cbf41,Exec-managerial,4,Exec-managerial,8,15.9,1
c67c2cc4-084b-4cf6-a339-10d719e8b0d1,Prof-specialty,4,Prof-specialty,28,20.5,0
94223a6e-3179-4bc4-b5da-e7438f3d1a09,Adm-clerical,5,Adm-clerical,8,27.1,1
76ba6334-8683-47fa-9aae-c4ccb33493cb,Prof-specialty,8,Other,32,28.9,0
084b6ac9-82d1-44fe-b967-91cb1b487721,Transport-moving,4,Other,4,17.4,0
5051a061-bcf2-47a6-b9bb-ccc26e5c60f3,Tech-support,9,Tech-support,18,25.4,1
1555f7c2-4704-4a24-9175-abceb7ebc296,Sales,4,Sales,12,15.2,1
a03864c4-99f7-49a8-8750-8b7d11d40448,Exec-managerial,7,Exec-managerial,40,3.6,1
6e85a5a0-64b7-4b17-8f67-832d14cbd3a0,Other-service,6,Other-service,54,11.0,1
f6ae5339-a142-48a8-8712-24e4f4972669,Adm-clerical,4,Adm-clerical,1,18.5,0
49981ce2-b703-455d-a49c-fc1cad84c319,Other-service,0,Other-service,11,4.8,0
b8438d33-bae0-46d9-ba17-558c3a7ded14,Craft-repair,5,Craft-repair,12,17.6,0
0b4d2b72-62c0-457c-aa55-c8f6ac5dad86,Other-service,5,Other-service,29,15.0,1
2d8c14db-2294-4179-9329-14c127b96319,Prof-specialty,5,Prof-specialty,33,1.5,1
d162836b-6c6f-43f8-aab1-0110c8dc076e,Handlers-cleaners,1,Handlers-cleaners,8,25.4,0
bf5eb8cd-dd38-43a0-bf68-0bdacf301ce8,Exec-managerial,5,Exec-managerial,6,6.1,1
a9803b96-f59f-4b46-a431-920848c6ce29,Sales,9,Other,26,2.7,0
b386f77c-9535-4a3a-940d-39c2c23979fb,Exec-managerial,4,Exec-managerial,25,11.6,1
dffe8d3b-5898-4a2e-9999-4ee9493343dc,Exec-managerial,8,Exec-managerial,17,27.6,1
144780db-9915-4c87-82b1-011c62b9e0ef,Tech-support,4,Tech-support,33,27.9,1
36e27462-661c-42b8-bec2-f4bcb06a1a4a,Exec-managerial,4,Exec-managerial,23,3.9,1
8dcbdaa9-0144-4bfa-98dc-c0df28f2cba4,Adm-clerical,5,Adm-clerical,20,15.6,1
c1dc2844-c7da-4da0-a524-d68ecaf928dd,Adm-clerical,4,Adm-clerical,21,28.2,1
4dc8251e-977e-4420-85b8-962563fb23c2,Sales,1,Sales,36,6.4,1
cd791e6a-78a2-447e-8ce1-36a819eba5ea,Craft-repair,4,Craft-repair,44,3.8,1
5e6bfccf-a7e5-4ff0-bbee-10251d51625e,Exec-managerial,11,Other,27,24.4,0
ef756f5e-8202-45b4-a8c3-e08babfb5cbc,Exec-managerial,4,Exec-managerial,12,25.6,1
b2fbd99b-3b00-4bd2-9564-f1ba78341d60,Craft-repair,4,Other,14,13.9,0
77a58131-81bd-47ee-af56-9dd5744b21c0,Other-service,4,Other-service,5,19.9,1
f1c840bd-7a0b-48df-ac7a-b6016f0fecd4,Adm-clerical,6,Adm-clerical,66,24.5,0
a3f7fdd0-51f9-4c07-befa-9f5845eeee7c,Prof-specialty,8,Prof-specialty,28,3.5,1
9a417863-5f10-4d02-bc96-51d0a089f884,Adm-clerical,9,Adm-clerical,49,11.8,1
45d82ce4-1b5a-4525-a9e4-2951cd35d4d0,Prof-specialty,8,Prof-specialty,11,29.9,0
82fb5af6-6551-44d9-aa8c-adf5cf3e8ff5,Exec-managerial,6,Exec-managerial,15,17.6,1
89c06e5b-04e3-48e6-acfb-07c4897a4603,Tech-support,5,Tech-support,5,12.3,1
6e80e87b-4687-470f-961c-92b9b20042d0,Prof-specialty,10,Prof-specialty,24,4.5,1
fdb8c798-3edd-4839-b94f-87e1ef965b04,Other-service,2,Other-service,0,25.9,0
fd5a62e4-ea0f-43f4-9505-4446405c493d,Transport-moving,0,Transport-moving,42,6.8,1
062288da-cf48-4c89-8d78-5ce63533f871,Transport-moving,3,Transport-moving,13,19.4,1
02d8b989-95cd-4982-95eb-da18a5a6e5c4,Adm-clerical,0,Adm-clerical,10,16.2,1
b0084a20-7253-4f01-b6bb-0f1b87e08565,Handlers-cleaners,0,Handlers-cleaners,13,23.4,1
a400c914-51e9-4c14-b46c-b1b390d4174d,Exec-managerial,8,Exec-managerial,13,5.5,1
6bc50326-f467-4ca4-b5e3-aff9e288cfed,Handlers-cleaners,4,Handlers-cleaners,43,28.7,0
4a3e67b7-6536-45ac-a418-70c0e09dc91c,Prof-specialty,10,Prof-specialty,25,25.5,0
849f8d3d-feb9-4bc7-9857-178d643f8c7e,Adm-clerical,5,Adm-clerical,22,15.0,1
8ed965f0-9893-4f34-8855-8e588610e82e,Exec-managerial,4,Exec-managerial,21,15.1,1
c2861b75-fb0e-4a1a-9b2e-45483018fdaf,Adm-clerical,5,Adm-clerical,19,27.0,1
afc8cba4-311a-4ece-af03-5e4ca3995cb8,Craft-repair,5,Craft-repair,29,4.4,1
94986c40-6fa1-41e1-9faa-8d8d31320855,Transport-moving,5,Transport-moving,27,15.0,1
92b4ae47-0e9c-46ef-94bf-27f94b910cbc,Craft-repair,4,Craft-repair,12,23.2,1
8f56ea07-6efd-4755-9065-de2a9bd3438e,Prof-specialty,10,Prof-specialty,12,17.5,1
0e3dbb68-0c4f-430c-b608-3f0e8c2d5a7a,Prof-specialty,5,Prof-specialty,31,17.2,1
babb1829-20ab-4143-a8c2-846fbb30dfaa,Craft-repair,4,Craft-repair,33,1.6,0
d4911750-e2b8-46b5-9329-3cd828888fff,Prof-specialty,8,Prof-specialty,13,28.2,0
8741cb8b-5e9b-4fb1-b8e4-00748c921945,Exec-managerial,8,Other,30,28.3,0
b936996a-8081-428f-9762-5cf413def115,Adm-clerical,5,Adm-clerical,2,16.5,0
5e9991ca-8f0d-4a19-9436-8d301b27d945,Exec-managerial,4,Exec-managerial,14,11.6,1
8ef686c3-e157-4fe4-a329-c45ceda1a596,Adm-clerical,4,Adm-clerical,1,29.3,1
d51b9b4d-e434-4348-a7b5-154da4f52bdc,Exec-managerial,9,Exec-managerial,32,15.5,1
13de37c5-aca3-4353-90dc-845b8fd39602,Exec-managerial,4,Exec-managerial,15,19.1,1
c30cca08-b559-4157-b3c1-dce78f61f7ea,Craft-repair,4,Craft-repair,31,8.1,1
cd020fe1-505a-4837-b5e5-dc441039ae66,Transport-moving,5,Transport-moving,12,25.2,1
007ab8a8-fc80-45e0-af31-93280071deaf,Sales,8,Sales,5,13.3,0
95d2bc76-bb20-4245-9f40-7a2e95fffc88,Exec-managerial,11,Other,26,18.3,0
3881c5aa-81c8-45cf-b396-a1e9bf074e9c,Sales,6,Sales,6,29.8,1
8a5dc9d3-f289-4c78-8c61-f11a992421e1,Adm-clerical,6,Adm-clerical,10,8.1,1
fb79b940-91da-448e-ab93-4b62e13ca611,Adm-clerical,4,Adm-clerical,38,26.9,1
db508cdd-cd52-4ec7-a144-eed5d5b6cfe3,Adm-clerical,4,Adm-clerical,20,7.9,1
eee5cbd2-c286-437a-86bb-e155a3d0137e,Adm-clerical,5,Adm-clerical,2,21.7,0
bf61632e-fef1-40ce-a155-d57d044137b8,Exec-managerial,4,Exec-managerial,64,16.4,1
34cc46f7-124b-46e0-a936-de93be9c3929,Protective-serv,8,Protective-serv,34,13.7,1
2748d311-9d12-4a79-80a5-f8304af0a0b0,Craft-repair,5,Craft-repair,14,12.1,1
3bd30abd-fd24-4b07-afe3-db05c55ff213,Prof-specialty,6,Other,19,3.4,0
b23931cd-fae9-463b-a0a3-3947b8991e29,Prof-specialty,8,Other,18,19.3,0
d95f555d-03ff-4cfc-8270-ed5967134df7,Adm-clerical,8,Other,21,4.5,0
f1b6ec5f-c34c-4180-be30-e970057d2701,Craft-repair,4,Craft-repair,12,16.6,1
873a1580-43cc-4e3e-b14a-545489b9be0e,Protective-serv,4,Other,31,3.8,0
9377606b-ed5c-4934-971e-79c8cfc13682,Exec-managerial,6,Exec-managerial,22,10.3,0
e064595c-4464-4e18-93cb-48e179942659,Transport-moving,2,Transport-moving,24,26.2,1
5ab86e01-bb7e-4b74-964e-ac47877495da,Prof-specialty,8,Prof-specialty,17,14.7,1
e768c3d3-9e7c-497b-8aca-8612ea682c9b,Other-service,4,Other-service,21,5.6,1
cdf1e88f-6793-4f4d-b91d-fdd8144d725f,Craft-repair,6,Other,14,10.9,0
6ff543fa-ad0b-40ef-ad35-dc7491c266b8,Craft-repair,2,Craft-repair,4,11.7,1
7517ed3c-f1df-4e78-8dc7-030248bfb41e,Adm-clerical,5,Adm-clerical,35,5.4,1
d200a6e0-7b30-443a-ae36-e0076917230d,Adm-clerical,4,Adm-clerical,7,27.9,1
243905f0-7cfa-4f19-bcbc-b666b5b536cd,Craft-repair,4,Craft-repair,26,12.4,1
34eb04f7-f5f0-4fce-bf8c-092ceb9ed237,Prof-specialty,9,Prof-specialty,34,9.5,1
8a0ca2f5-31c9-4cc2-8c37-0602d3552b58,Transport-moving,4,Transport-moving,24,18.1,1
70fb9bea-bb44-4292-991b-988f248b965d,Transport-moving,2,Transport-moving,16,19.3,1
fa8425e2-3f7e-439b-8db5-1703fdeb92c5,Machine-op-inspct,5,Machine-op-inspct,9,27.7,1
cbf71aa3-e722-400e-87be-4a8ea9876350,Machine-op-inspct,4,Machine-op-inspct,19,24.3,1
e57f7fa1-f11b-45db-a99b-3a00559ecb41,Prof-specialty,9,Prof-specialty,21,23.1,1
7e28d896-fa54-40fc-8245-1db072eba9d0,Prof-specialty,4,Prof-specialty,8,26.6,1
58e31d6b-abae-47fa-849b-5325972f7a14,Exec-managerial,9,Exec-managerial,30,28.9,0
2b5b2185-fef1-4ad7-a9f9-139d75f39907,Sales,4,Sales,39,17.7,1
57fd379f-3a10-4c60-8835-e1d4ade5e60c,Exec-managerial,6,Exec-managerial,18,1.0,1
177cd9cc-59e3-4999-a683-8df5ded09d91,Sales,8,Sales,9,6.6,0
279ede79-f70c-477c-b33c-92c5ef518310,Handlers-cleaners,2,Handlers-cleaners,0,21.3,1
b2545958-7ac8-4a57-b5fe-ffeb5dc24183,Craft-repair,0,Craft-repair,12,16.8,1
50653e0d-3a18-4411-9fa7-c815eaee124f,Adm-clerical,6,Adm-clerical,19,12.7,1
fe3946c9-c3f5-4338-bbc1-2f38a4e99f8c,Sales,8,Sales,13,18.6,1
21d11d2e-13a8-43a8-9b1c-613de5ec3efa,Adm-clerical,7,Adm-clerical,5,26.7,0
64ec1087-3287-4175-a31d-cad48fba1bda,Craft-repair,1,Craft-repair,14,2.8,1
9ecbe19b-6662-4d1f-98b2-31c0e63d81f2,Sales,4,Sales,40,26.6,1
09d91f90-0bd1-439b-9ed9-395de233a52d,Other-service,4,Other-service,13,21.2,0
33c362fd-c69d-4d80-8045-07c38c03ed2d,Exec-managerial,8,Exec-managerial,26,1.3,1
64c42db4-d601-43e8-956d-7285b4b317ac,Tech-support,8,Tech-support,21,30.0,1
bd636997-89ed-49df-9a9e-b27d80b29a47,Craft-repair,4,Other,41,23.8,0
7cf92cb7-d47c-4c4f-b3a8-5897d0ecb566,Transport-moving,8,Transport-moving,24,6.5,1
4d339c7d-6ad8-4cbb-9bf4-6de5baf14c37,Adm-clerical,4,Adm-clerical,27,4.0,1
8b1c83c7-b43b-45e9-a89b-c0456e65da33,Craft-repair,4,Craft-repair,2,20.8,0
94e1aab4-f1f7-4ed2-a432-3312e8296b71,Adm-clerical,4,Adm-clerical,17,17.5,0
1a1d9579-81c9-4b99-bc15-553917365c91,Tech-support,7,Tech-support,32,6.9,1
a3a0d022-2a90-4e9f-8396-657fafed1c81,Handlers-cleaners,4,Handlers-cleaners,38,28.1,0
a25860cc-475c-40d6-9767-408165253e53,Sales,6,Sales,30,19.9,1
74dc00d8-9c26-457b-893a-e93b1a89d826,Other-service,9,Other-service,40,17.1,1
3ebf82e8-ed84-4d4a-9e72-70dee37c9f92,Craft-repair,6,Craft-repair,14,25.9,1
26261509-55e4-49e7-937c-acd0b1927f79,Sales,5,Sales,5,17.6,1
6ef072de-325f-4dde-904f-f3227ec4e920,Machine-op-inspct,4,Machine-op-inspct,30,24.2,0
b477df90-40a0-456d-82e2-31212a16b6f2,Protective-serv,4,Protective-serv,15,12.1,0
69d16eed-9762-4f0b-aabf-621f7b828464,Prof-specialty,8,Prof-specialty,30,14.2,1
b1a574fd-85a4-4665-a594-d4808a0b9994,Other-service,4,Other-service,37,8.7,1
cf3a450b-4d10-40a3-a48b-5693fab759bc,Exec-managerial,6,Exec-managerial,22,9.6,1
e9317a61-3819-4682-a9ae-0657fa777a1d,Prof-specialty,5,Other,32,1.1,0
a45eedd5-cf75-4c2b-8fec-caa94505d909,Craft-repair,1,Craft-repair,34,22.2,1
4bf871ca-6f18-4611-a658-a4dfbbff0a6c,Other-service,4,Other-service,1,6.5,1
ab2a7014-aeb2-4fd0-9e90-9b72056dad2b,Sales,1,Sales,37,22.8,0
27de1ab7-9b14-4279-8360-d12f57c9df02,Sales,10,Other,18,20.3,0
cae9283d-91a5-4333-a5e3-d2074c7565c1,Prof-specialty,8,Prof-specialty,21,9.7,1
7156401d-f8ba-4e5f-80a9-14801d3c1502,Adm-clerical,5,Other,4,22.5,0
69d5da21-ff4e-479e-99fc-deeddc03de16,Exec-managerial,8,Other,26,18.2,0
85f0005c-583d-4b32-8c44-a2d644dcc007,Craft-repair,4,Other,16,10.3,0
df310f7f-3642-4f9e-969a-f2188b2363b3,Other-service,5,Other-service,15,8.4,1
4beb7178-d021-4f1f-849a-0026e699c078,Prof-specialty,9,Other,37,22.2,0
fd351c5b-f0a3-461e-b941-450f31f4f3e4,Exec-managerial,9,Exec-managerial,17,1.6,1
7d2fcddb-ecd0-40f7-98b0-9f80d544928e,Machine-op-inspct,2,Machine-op-inspct,32,22.1,1
78381749-c521-4c9d-a3f8-24f26a065c87,Adm-clerical,5,Adm-clerical,25,11.7,1
cd734186-38f9-45a1-bd49-e1ff3210592d,Tech-support,6,Tech-support,11,29.6,1
32d221c3-767a-40da-816c-a579cc3fc272,Transport-moving,5,Other,38,5.4,0
ebb891fa-1f70-45ac-b580-bccdb9039fcf,Prof-specialty,8,Other,15,13.1,0
d1981a5c-6920-40fc-ab50-13b233a982da,Sales,4,Sales,6,28.3,1
c74ffcf1-3e9f-495a-b778-317e759a0a63,Sales,6,Sales,28,14.1,0
3902c973-e263-4d5d-849b-fced3433893b,Adm-clerical,4,Adm-clerical,42,20.4,0
514636dd-c422-4774-8408-017f1d7e6a87,Other-service,9,Other-service,30,13.6,1
347e0da5-83f9-47a9-8f9d-e36798c98715,Transport-moving,2,Transport-moving,47,9.0,1
60447197-28c5-49ca-a747-5222b8586e2b,Handlers-cleaners,4,Handlers-cleaners,11,17.3,1
06b18c61-4de4-4053-8c74-fa5d2e1bf1cf,Transport-moving,4,Transport-moving,24,21.5,1
5a8fd306-a9c0-467b-8563-27586124ba11,Prof-specialty,10,Other,26,15.6,1
c54172d9-1c5d-493a-8b6c-a47b21f0d320,Sales,5,Sales,55,27.2,1
fa8d87c5-59d6-430b-afe2-5b1357cf17d2,Tech-support,5,Tech-support,3,20.5,0
6187731c-046d-47aa-89f4-afe8ac32e6ba,Farming-fishing,4,Farming-fishing,14,1.7,1
1a684d07-7190-4a69-b6ef-e795250aa55e,Protective-serv,9,Protective-serv,25,12.4,1
573030a0-06dd-4b7a-aa35-c1fb324251cb,Craft-repair,4,Craft-repair,3,19.1,1
12f88454-7407-484f-95e7-c4bb53510651,Transport-moving,5,Transport-moving,12,14.3,1
8f0295fd-1fc2-4371-a652-d16844771cc3,Tech-support,8,Tech-support,36,8.4,1
5c458281-59bf-4ee4-8d46-7f15c794c1c5,Other-service,5,Other-service,1,29.8,0
29d2ccaf-52d7-4747-8efe-e5fa5629fcff,Adm-clerical,5,Adm-clerical,37,28.0,0
7b89d523-bd64-47db-9336-386ead9d029d,Sales,5,Sales,2,24.5,0
378e0967-f76a-469b-b0f0-f297d4acf0cb,Exec-managerial,8,Exec-managerial,35,14.4,0
4d3db497-dcc7-423a-9a08-83920fa94390,Prof-specialty,9,Prof-specialty,33,27.6,0
64dec6fe-f275-4dae-8ec1-64d7feaca285,Transport-moving,4,Transport-moving,15,10.5,1
a2fb3115-fb8d-4e49-b59e-813ecdb3a0bb,Priv-house-serv,5,Priv-house-serv,44,9.1,1
1f8439b9-a37c-4ab0-b9c7-869f583e4952,Other-service,4,Other-service,6,21.7,1
680e5e68-62f3-4659-8566-fd487fc13b34,Sales,0,Sales,0,29.1,1
50fe1126-57a5-4678-95f2-974ee6a8b942,Adm-clerical,5,Other,8,5.1,0
b0330a28-a9aa-42ab-8dc1-05cc3670f99c,Craft-repair,4,Other,18,24.5,0
813d824a-f491-4907-abbb-31b720e821ab,Exec-managerial,1,Exec-managerial,14,13.4,1
be36aba0-c80b-4265-8967-b867ceafea81,Prof-specialty,11,Other,40,9.5,0
230c28fd-31a2-4c87-868e-cbe9c62076b8,Tech-support,8,Tech-support,20,19.1,1
43373a9e-b072-47cf-a2b8-ba86680f7152,Adm-clerical,4,Other,8,14.8,0
135d77a6-3742-4986-adf1-32558fc52822,Exec-managerial,5,Exec-managerial,42,29.1,1
bd39d43b-4d4a-438e-b0f6-2db3dd090756,Sales,4,Other,9,20.7,0
178621d5-04a8-4903-a81c-28afe2c7e9a7,Machine-op-inspct,6,Machine-op-inspct,20,27.1,0
ba524269-7d6f-4f2a-a391-f80d7f33c730,Sales,5,Sales,19,16.4,1
4739be3d-b0d1-4ddc-b1dc-b3594f49427d,Adm-clerical,5,Adm-clerical,10,17.7,1
e2bf609d-17c4-4112-948e-0d4b70d86c6f,Sales,8,Sales,20,17.4,1
bbcb0c52-edd2-4bbe-847e-b34bb56ab8be,Sales,4,Sales,11,14.5,1
c05e5a7b-81f6-4228-8eee-2532ee4209c1,Other-service,4,Other,1,25.2,0
b8d3f273-c63b-4dee-b2db-8bb6b0f7755f,Handlers-cleaners,8,Other,10,15.5,0
6b91dac0-58a3-4b12-9c3a-52578c1fafa7,Craft-repair,4,Other,22,9.0,0
3fe37981-e15d-4e5d-a671-e26080d62cbf,Craft-repair,6,Other,8,9.7,0
8041ce8f-5f2b-48bd-b19d-f5a458f5069a,Sales,7,Other,25,29.5,0
d2b3c991-7052-4e51-a5b8-d91c10f2a87d,Adm-clerical,5,Adm-clerical,11,10.1,1
caf96443-9621-4458-8732-f80a44b9e57a,Protective-serv,5,Other,7,18.9,0
b5895e4b-3fc6-4b2a-9309-09e436d965cd,Machine-op-inspct,4,Machine-op-inspct,11,10.1,1
3b17366f-c4fe-4874-a3d4-17febbd54d39,Craft-repair,0,Craft-repair,42,6.7,1
cc79e8c3-302f-4302-a492-4840da05f4c8,Adm-clerical,8,Adm-clerical,13,14.4,1
e7da14f3-a60e-43a5-aace-1bbf20e5c1ad,Transport-moving,0,Transport-moving,33,19.6,0
77f0942d-991e-41eb-a430-fcdc38669533,Adm-clerical,5,Adm-clerical,0,27.7,0
77f15a57-e89e-4e51-aac4-d7c1baead076,Tech-support,8,Tech-support,18,24.0,1
7e172925-f48c-4acd-bd76-73e0013bb173,Adm-clerical,8,Adm-clerical,17,8.6,0
65737cf3-70ff-4ce7-9105-b31fdf46f714,Adm-clerical,8,Adm-clerical,30,20.6,1
c7cc3d01-0d36-4cec-987f-85e8c4657ab1,Farming-fishing,0,Farming-fishing,60,1.6,1
b3e7d9d8-f0b4-43c4-ba25-5b9eb1274453,Protective-serv,8,Protective-serv,54,16.5,0
72e5e340-33b6-427d-89ef-3be760878d2b,Exec-managerial,5,Exec-managerial,6,18.8,1
966eb594-2ae7-44ef-b166-a554935a0f89,Protective-serv,2,Protective-serv,18,4.7,1
15b650cf-569f-4273-8c7e-4fc1e4f7e5c3,Handlers-cleaners,5,Handlers-cleaners,30,19.1,1
18cea91d-f8fa-4bd6-af42-847102cd7d7b,Adm-clerical,4,Adm-clerical,10,10.4,1
