employer_id,jobs_posted_24h,wage_offered,reports_against,is_fraud
f3daac30-7419-41b8-8831-048433c930b0,3,324,0,0
c8bca25c-3d08-4977-af68-0df4b9dd247a,2,444,1,0
c2d2a930-d61a-4c7a-a8d1-65e90fff84a3,1,402,1,0
7ee1e661-67df-4410-a28f-cf84e9ef9f30,2,588,0,0
fad5d2e8-5157-4af4-a3e5-422fb4c39e4a,1,381,1,0
726ddc96-9697-4048-838f-67326b005310,3,421,1,0
4b34971f-823c-4a7a-b973-19379e3fa5d6,1,440,0,0
6fd4ae7f-7fd7-4c93-996c-1a4138aa81a0,2,294,1,0
3b1880f4-9a09-48ff-8bd5-87ac12cb2b85,3,419,0,0
878ee6ee-5053-48dd-b346-8756e1469b91,2,232,0,0
71454a3f-73d4-474c-ad20-157f7605dc2d,1,443,1,0
026dc9fa-bc45-407e-843d-bde313260aaf,1,349,0,0
3c881e92-3a35-433a-9b77-36616dc176a5,1,214,0,0
0ef8e41a-42af-4bcb-8c84-0aa5471afc85,2,497,0,0
f0ae6fff-1f55-4308-92e9-22262fb977c0,2,452,0,0
d21ccb3d-0774-4801-a6fd-5197f4422f83,1,470,1,0
e806bbff-2712-440c-813e-7fbcbb467b10,8,879,3,1
44ac0822-0f65-4b44-9af1-b9300aed0c61,1,527,1,0
8eab618f-d76e-414d-a6c3-346d89ebae0f,2,305,1,0
d952676a-25fa-4363-8b69-1dd26f7b1374,2,265,0,0
3ddd97d4-4478-4c74-8849-d75a65ecbeb7,3,352,0,0
0d625b3c-5684-45ff-81b3-b7d5908068b1,3,526,1,0
8246741c-9a2f-4ad2-a6ea-767b6959767b,1,477,0,0
062cff04-250b-4861-8fa8-165fc56c59d5,1,457,0,0
0e92df03-516b-41f7-b8cb-77e0b2137186,3,344,1,0
44d9bd07-626b-4689-a1ad-f2a2c888d2cc,2,402,1,0
e6ba0369-c2dd-47b6-b3b7-5b3f970ce422,3,322,0,0
c7961fc9-1952-415b-a8a2-47ec585a8bd7,4,1085,1,1
4959dddd-391e-4e62-be26-730a58f85b25,1,314,1,0
324369d3-d83a-493e-afe4-a989c7b67635,3,437,0,0
0205521e-72d2-4f9f-8702-6145657c073c,2,259,0,0
c16a3816-d08c-4884-af50-4b296e96bcb8,3,592,1,0
c6caffbf-f211-4ef2-b157-c0badecc261b,3,472,0,0
95a87027-bc93-48f6-9b27-35cfe40c100d,2,251,1,0
20784058-4004-48e0-adf5-b40eedeb4e20,2,246,0,0
75cf6d5c-7500-41c1-bad6-6fa6fe643c90,2,308,1,0
996ef83b-9b57-4325-ba21-57db117ccd22,3,239,0,0
f9626bcd-aa8b-4179-857a-bce6099838e7,3,558,0,0
81f71893-c032-43e1-9a25-6193862a6a15,6,981,3,1
6a198648-b11d-4470-8915-b30020b29f5c,2,310,1,0
e2842257-16e2-429e-bf6d-efd96ad255f5,2,568,1,0
37160b10-0545-445b-8ada-fd7645d383df,3,420,0,0
4e2765db-2468-499c-93f8-364d01e8a597,1,384,1,0
8d555b8c-e8e1-41e4-a042-e339b5a01497,1,483,1,0
ca6951a1-4474-4bfd-8f3a-43274968b634,10,857,4,1
250bf726-d512-4293-9cae-4d75c9c2bd37,3,504,0,0
03b145c1-b243-404c-a465-6cb6e799bb94,3,492,0,0
53c2de38-1919-4eab-ac1d-0cf612946af5,2,271,1,0
09198493-73d7-4f88-a41a-62100ce61bad,2,578,0,0
5f0d9c54-85cd-4105-bc04-6e7853b8a5cf,3,317,1,0
4b0a7fcf-8f51-4f38-9962-df508724c34f,1,556,0,0
aa109486-7a5e-490a-b5d7-b3d9b0bea455,1,485,0,0
f4a2e2dc-06ad-4cae-9d53-3311980d3b5a,3,439,1,0
ccc602b7-e020-4612-ad6a-05b02fb17b7c,1,219,1,0
f9c8a444-bfd0-403a-96e1-52fc32ae0fbe,3,300,0,0
82ee5797-eb8d-4f52-9c1d-8b169bb2ec37,3,278,0,0
b69126bf-ea23-44f3-81b4-ca8906d0b52a,1,240,0,0
dc1daebd-25c3-4e9f-a7fd-7aa614d9197a,3,517,0,0
1307b673-8c2d-40b2-856a-03c22667a327,3,230,1,0
f720633c-dea5-4c68-8b12-2ca207b69bda,1,279,0,0
49c2ab49-f536-4a11-b890-9d7200b03fe9,1,279,1,0
53353082-687b-4825-8ca3-3dc5baec1133,2,522,0,0
d09c3a30-7cd8-4818-97d5-7107ef690fb9,1,232,0,0
08a540c4-a938-4301-a4d0-27f72abcff6d,3,250,0,0
3e2801b9-ed4d-4500-9a7c-b6f351297ba2,2,295,1,0
7c7fe309-67ff-45d7-96d7-ccc8ba04c639,2,541,1,0
48c84ecc-af31-4834-8efe-20e0cae608bd,2,543,0,0
ac4801d9-3aa0-4ded-b5df-58fa492178a9,6,1131,4,1
0e8efb04-1a84-482c-ab17-0cf81edfea5f,2,427,1,0
0f7763db-7f00-49fb-9fce-234df236e377,3,562,1,0
fe461016-eeeb-4475-90ac-121cc9d8c4f5,2,494,1,0
e0dd66a1-e01a-4a24-b269-7a8e2c74f67e,2,502,1,0
40b9b96f-bcf3-48d6-bcc5-f7b1b4e5fbd2,2,512,1,0
b6496bcf-df30-402b-8f1a-7f36982016f8,3,528,0,0
4b219dc1-24f0-42f6-918c-d456cf088a9f,3,563,1,0
e2bc1b5c-5ce3-45ad-ae1d-5d62ed5be447,2,228,0,0
a9a1b668-03df-4be0-888f-7db2e181d8dd,3,238,0,0
a4d3fe4f-3832-4eb5-955c-dc9aa4bcbc35,3,338,0,0
c7a0056e-e46d-49d7-822c-e71a536fc7fa,2,202,1,0
a5c071fb-d15f-4491-aab2-f26e408bb9ee,1,541,0,0
47c6bdbe-b061-46b5-8d02-0274baa75666,2,369,0,0
47b458ff-5b40-4687-bd35-62d5147f670d,3,236,0,0
b9ce51e6-be14-4dca-9b6e-dfd3b1f64e5e,3,352,0,0
6ecf2404-27bd-48e3-b93e-081d9b6daa5d,1,524,0,0
ecce1781-ab33-484b-b028-5d95c2175bd3,3,375,0,0
1013c0e0-8e49-4b59-b37a-4a7744564237,1,342,0,0
c7ffd22e-33bb-458e-bffe-c4dc1cc62fc9,1,591,0,0
c092d224-f684-478e-bd54-ecaf081c1d93,3,424,1,0
44329300-e332-4f4a-8f0d-0adbd272fd8f,2,247,0,0
d7776414-e7e0-4b11-9164-53247531abd6,2,366,0,0
db15aafd-0dcd-40da-a726-08dc67578343,1,304,1,0
5a39e2e8-c595-433a-bd3d-94ca0c280e71,3,250,1,0
e76fcb3b-059a-4b7d-beb2-b7ae9f36392e,2,207,0,0
8da9debe-7de2-4535-8ce7-00269746d7c0,1,317,0,0
3ba32f85-bde7-43fa-8b40-c5946ad5a52e,3,403,0,0
8fadec33-f324-4752-96ec-b45f78874454,1,373,0,0
5a1fb435-4f9b-4b16-973a-df24f8d14e81,3,378,1,0
c1be7f0e-4994-4cc6-aaba-f5baba724825,3,571,1,0
20a57a7c-e111-457e-b04c-c3ec40d73595,2,297,1,0
4731389f-8fe2-471c-99f7-dfce5c8aef8f,3,387,1,0
b4d4bf75-e1c1-43c7-97b1-39feb7741284,3,289,0,0
b29a380a-a556-4986-96c2-1a9763136067,1,585,1,0
98979e3d-37a0-4a6c-b30b-59b52e9b3abd,3,206,1,0
42243784-9079-46aa-9710-c5978c860890,1,491,0,0
194d9176-3256-4e64-a8b7-f6ea03a715ba,1,217,0,0
156ea9c7-9e35-49dd-8001-241b47a32a96,2,501,0,0
07e214d7-8420-47e5-8547-d8c588553074,2,317,0,0
bc7a2ce7-91d4-47cf-a7f0-e91efc39e588,10,949,2,1
c6ec14ec-bd36-49eb-9583-efbd6e42d283,2,247,0,0
63f544cc-99eb-4f02-915a-dcfeafbbe2ca,2,263,0,0
af124dca-2f5b-4914-af0c-a0578b9bd2b8,3,315,1,0
b1ba9263-0bec-4996-a9c7-6ee63489622b,3,463,0,0
5f28a95f-124e-4229-8cd0-49e204c8e1cd,1,456,1,0
f200bc43-1e1d-4316-8c48-b91d37fa5c2a,2,506,0,0
917a66ff-e90d-43fd-8a87-596b5692b458,1,392,0,0
2a2473c0-afe2-4ff6-9474-ba8246fa371d,2,275,0,0
e69a4928-e02d-4957-890d-06104642d2b2,2,511,1,0
d242340c-33b8-4686-b03a-6122d6550909,1,356,0,0
fb4c61c5-da67-4fc0-addb-5b9e99d003bd,3,318,1,0
9d292138-04da-48cc-b6e5-be58de34ba43,2,445,0,0
a9c9e186-e395-415a-a085-a7f7f9ac0066,2,466,0,0
7956f3b2-1c62-4585-a54e-2a98e15fe0f6,2,400,1,0
eb10954e-39b8-4c51-bbec-2d05df5fb220,3,298,0,0
39a2ffdb-7b17-4b62-b2a2-269a2f5f05a7,2,478,1,0
dd7d85df-12ed-47b0-a14e-af2de909780a,4,1043,2,1
3f33671b-6741-40b3-a3a9-08ba11cd75cf,4,1167,2,1
3e59239e-0e2c-43bb-8e59-842ab9575e6c,2,482,0,0
ecca7403-0efb-4b1a-8f8a-5ee6f4504422,1,391,0,0
814a01cc-b2bf-4c30-8de7-74f5983fa781,2,264,0,0
4045fa0f-93aa-4495-9ad2-cdd18931480d,3,395,1,0
fb80cb42-5673-4e9d-8e64-b07f81be0d08,2,589,1,0
beeff370-7602-4d7c-b984-20df7257d372,3,276,0,0
4a119050-4326-4c6d-9784-faf57dae901c,1,565,1,0
93f6542e-35f6-4f03-be75-d9127c24de0c,3,206,0,0
e00fbb36-84b8-41ad-b222-2c6274b0fb61,3,399,1,0
75346ce2-c713-481f-b664-5abaaf6fe487,3,843,2,1
d1190740-ddf8-47c3-91c6-8d2d4f8b7001,1,343,0,0
66e22f5c-4d8a-490e-9d8e-5b2ff74d8ef9,2,457,0,0
178f4432-8bf9-4da1-9785-628e4fd20e58,3,367,1,0
149146d1-544f-470d-92bd-4c9b413f7cbb,1,451,0,0
fba1a146-b002-47bc-905a-eb502a7b3d41,6,1149,4,1
ef292ce7-11b5-48e4-9b2b-2573f5ac554f,2,219,0,0
3f8c66d6-62b5-4917-bed8-ea37310b2eba,1,400,0,0
4bebb0b4-46ea-4b33-b4a8-a2aac15e2e0f,2,439,1,0
4bbf1ac4-ed84-45f3-b959-531eb7925be1,1,539,0,0
3744fdf1-ff72-4955-ba26-7ba08ca71ab8,2,543,1,0
bc7f230a-947b-4d0e-875a-7364d5f609eb,1,262,1,0
f2b6dde3-8e0f-4bf4-8a2f-e3fef5ad6249,2,417,0,0
ed8523e2-1e4a-4e70-83c4-8b9a3ea2a6e3,3,524,1,0
29c886ab-0c6e-4843-8d2d-dd1e56cde9dc,1,462,1,0
5c78a8bd-8c67-4755-92a8-59c72e84caf8,3,559,1,0
651a92e2-0d05-4a31-8121-7e88e8e58abe,2,232,0,0
f6032c19-7801-45d6-9611-676cd52b24e5,1,337,0,0
6e8c6636-c0b7-4ff9-a46a-9a4ad02c5829,3,216,0,0
dab40dcb-aaf3-40ac-9803-128a53609eee,1,361,0,0
502c6207-1efd-4ace-866a-5d13044fb3bd,3,535,0,0
82166ed3-f60d-4d33-abb1-a5d79048a3ac,2,485,0,0
a2de13f3-2369-4b2a-87c7-c15509d3e9b8,2,512,0,0
2c9c9859-8ef7-4f9a-a2dc-099a9295f12c,1,236,1,0
db944d20-53f1-4448-ae84-8b16473a33a3,2,211,0,0
dd0172fb-46fe-4095-b270-9138ee12be75,3,262,0,0
fe9f24fc-625a-4ef5-9d84-8626ccc4385e,2,243,0,0
e2da0d92-b537-42f1-bb93-cdc78368cfb4,2,479,0,0
301cf993-5a50-49fe-aca5-58be12bfe7b6,6,1114,4,1
ff79d72d-5807-4b28-9aef-1f7ffa2e4085,1,247,0,0
482787b2-0d15-419d-8f8d-8b61cee3c566,2,395,1,0
725c2733-e991-41ab-931f-0c234495fb56,2,338,1,0
315680f6-b899-4191-aaa5-cb55580952e0,2,231,1,0
94afc3b5-655d-46cb-8c16-863a2ec9fa7b,1,303,1,0
04e23232-a055-4c52-a504-5702d0a9133e,2,473,0,0
16c87c8e-5b6d-4fbb-b935-a8bb62013cc1,2,389,0,0
1a768fd7-953a-44b2-ad27-ee5070ebcbe4,2,469,0,0
b0dd89b1-d86d-4764-96e9-8f504282394f,2,224,0,0
f7882f4d-a1d6-443f-b888-de70baf17960,3,585,0,0
54084957-fb09-4345-87ca-a45121f4a6ff,2,314,1,0
cad39d9c-0ea7-4ce9-b0a2-0876d86d9977,1,269,0,0
8845eb5d-c585-4382-9cac-88e42566c555,1,297,1,0
276f9b65-e2eb-467c-86ba-1dbe79d83e3c,1,413,0,0
d815737c-d453-46bc-9ac3-ce412d896f09,3,513,1,0
3f1b3afe-dbc2-42b4-a34a-4ff5221544e1,2,406,0,0
b693f352-c5af-4202-9eac-74d3c9b63d7f,2,255,1,0
f35375d8-9eb8-4a3f-8299-9d2d461dae94,1,430,0,0
b8f040a5-271a-48fb-a52f-a3e8a1011230,1,505,0,0
c2f5de8f-e886-4d76-b154-b62255a3ed36,2,583,0,0
abdf29dc-7a34-46b9-b16a-68e520fcaef3,3,552,0,0
db4abe2b-3cab-4cd5-9783-dbae9faee016,3,315,1,0
22dfc657-053a-47df-8323-f1e2f7e2df9f,1,335,1,0
ff0990f1-c1b6-40e9-88d1-b3ef50666788,1,429,1,0
1a7409a4-61be-47ab-9b77-ca9a3af4ffb4,1,409,1,0
9392de85-835b-4cad-8134-0ec99bd609e2,2,357,0,0
bf9aa86f-0c91-4654-b761-dedf286ebaa4,1,419,1,0
f6613e73-d029-46e8-85b5-82a72e8d6700,1,300,0,0
acfa8094-7731-4b53-a72c-3ee8783aa944,3,296,1,0
aa382ce2-a38a-4127-80ec-2ce24d724d95,2,497,1,0
3527075d-d97d-4005-943a-7fd4e6c0a2f1,1,329,0,0
2343e68d-fad0-4082-9700-bb44c6a90a6e,2,552,1,0
77cd3ef0-7ba4-4de7-8d70-e61874e470c5,8,1100,1,1
2ec6bd6a-fb8f-4767-a84f-46e3b42a30e5,1,467,1,0
2323be46-59e6-4efd-81d0-fd3eac2ce862,3,278,1,0
4a1c9221-6c10-4a1d-945d-c90ab6cc30af,1,372,0,0
9417b02a-c193-4f77-9c7d-25af90858b95,2,338,0,0
3507e969-3016-4755-b5c0-45c9104e9cbd,1,424,1,0
7035d6fa-3b02-407f-8e43-033e06fa62c9,3,569,1,0
49f6b15c-338b-40da-b643-0dff2a788794,1,444,1,0
43d95c24-ea37-4de9-9761-81517562616f,2,341,0,0
a2815145-4cd3-4ef5-a766-40c97155368b,3,379,0,0
03a24c45-32ce-47ac-a552-c033af2ec91a,3,299,0,0
0ff54996-f885-4b4a-a15a-b7ddb34762a3,1,443,0,0
f44865bc-f0cc-456d-b678-9b2c5d11e2e6,1,263,1,0
d679e83f-ff91-473e-a4f0-f42e7ac9a6e6,3,516,1,0
aaf8046c-c70f-4ccd-958b-99987b9ca25c,1,556,1,0
8a72effd-4fc5-4f48-b229-6002b033c2ce,3,302,0,0
862f3913-ad3a-4c0f-af12-6d48e6b32157,3,489,0,0
29a8cc30-9d46-495a-bd92-60aa3c4b55c5,2,303,1,0
17b9b0bc-4e1e-4853-9f5b-f9baccced6db,2,215,0,0
8ade9b31-dc23-460c-a730-95029209fe55,2,595,0,0
24c9264e-fb54-4085-89e7-7c6396a9a936,1,524,1,0
ed2892d4-8a55-4180-a517-a5b2921dda5c,3,223,1,0
0de1333e-d28e-4d33-9fe8-fec7450a06fc,2,227,1,0
9e010b6d-68b9-473c-99c8-44a9ec99efa4,3,556,1,0
2a222cda-2c56-4558-8e3f-4a450925e5a1,3,205,1,0
3513e798-4bb9-4196-b25a-6fab2cb4565e,1,378,0,0
99a8b460-8abb-41a3-9106-8e2c7027d0e4,2,557,0,0
5c7b0841-6612-4785-a047-9e7503de26dc,3,501,1,0
bc1ccdb3-465d-4dee-9e67-db6123249a22,2,581,0,0
9682ac7c-a45a-4b42-a11e-dd4f630cba23,1,400,0,0
2ec6fcc8-5722-40c1-afd3-71941e989a77,10,1170,1,1
4c56e237-ce5e-4529-a380-68111c83da95,3,366,1,0
e639e150-5d18-4aec-b6a3-bf21f9d8ca66,1,355,1,0
bb4250e2-62fc-4b57-9f8c-e4affec2af22,2,363,0,0
ca68c299-f22a-49e1-b97b-d238bdf4473c,2,594,0,0
25b05b1e-d23a-45e2-b77a-791adff5306c,2,230,1,0
d55cf756-a3b6-4c8c-8d08-c900e8c410ae,3,290,1,0
37cfac69-b1c0-4241-9400-bbff27199baf,1,513,1,0
3f57ce58-2051-4420-80d4-2795c8b821b6,3,230,1,0
022a3400-9c8f-4edf-bd25-c502cc509704,2,327,0,0
b4c242e2-f79c-4a71-97e1-e5aa494618ec,3,267,0,0
9526838b-dd80-4cd6-b27a-0a1caf108a70,2,344,1,0
d47b3de4-150b-46c4-a34c-00ec0c9cba28,1,551,1,0
7ce8d206-a770-455e-80dd-488c5a7ca395,1,560,0,0
599004f0-04fb-409c-adde-2ca36435f675,3,564,1,0
aae41071-97c8-48e2-b772-514de9f8989c,1,395,0,0
85d3a9d9-37be-45f7-be6b-c59cb0092254,3,496,1,0
e0269e98-da2e-496b-b70b-3f84cbc5f6a6,2,376,1,0
67a7c264-9cb1-4819-be49-481cfec6b3af,3,213,1,0
92353618-f1e0-4eac-adf9-90c771c096c9,2,262,1,0
c424fbcb-47a9-4cde-811a-28e0c3a5aeee,1,445,1,0
4363be83-00f7-4407-9c91-2bf2e76b8316,1,599,0,0
3e3de58d-d25e-460c-8202-53af09993064,6,1109,3,1
1156c191-c921-4208-b3f4-ab4d7d8ad40e,3,425,1,0
84042a3a-aee7-416a-adab-542e5be2cdca,2,288,0,0
de636c0f-1fff-4e07-bf2e-85d53c5d543f,1,455,0,0
4af69514-ef07-4d0c-90bb-1a60125fffe6,1,587,0,0
fbf9d9c1-6b90-4617-a98b-8bb47f052d46,1,287,1,0
366d6ead-510e-4bbb-81e6-d6a9c33e6600,3,456,0,0
66f7ba04-e3e5-4e1e-88be-a1d933f571ae,3,447,1,0
1669cbf6-f1c9-40bd-b597-3467ec54b8c8,3,519,0,0
d640843a-247c-4a2f-a243-96635058a5bc,3,319,0,0
0280ef06-4e75-4af0-a760-8d038017728e,1,481,1,0
38e0a812-07a9-4c92-b90b-7ca7033889c0,2,289,0,0
4ae37bf9-3261-4d6b-9793-79adfc542d90,2,320,1,0
686f81b5-7e66-454c-97b4-6ce80caaec27,2,492,0,0
14792b0c-d4a1-4f9a-93e2-5b0fe3dd3d64,3,389,1,0
19179d37-0cac-4773-8260-c6dae8eabbac,2,595,0,0
45e09c01-d9d6-4b75-9f68-dd2bb593bf88,2,580,1,0
a8f17fc7-7d23-40f7-88b7-5bcff0c8039d,3,320,1,0
dfda5c89-dc21-482e-bcfc-9e044b69df02,1,456,1,0
9b9d70d3-7a9e-4e33-8b55-de64e802e438,2,489,0,0
07eb44eb-c476-433f-9a0e-bde7b7b9acc4,1,481,0,0
1800a460-676f-41e2-b130-7505e5d2de76,3,481,0,0
9dcc0c43-4b32-48cf-96bf-02fbf93bb4e5,1,305,1,0
694f3cdc-b1a1-45de-b091-b93e522ef8e8,3,565,1,0
ca2bd011-8eed-46b3-8430-45a6d875e973,1,574,1,0
85424866-8a55-48a7-8825-042497fed13a,1,500,1,0
d3431409-36d1-4e21-a64f-5f2306521517,2,417,0,0
d954dc91-8939-4db1-9cb2-c388bd05aa85,1,441,0,0
ab10293c-8f7d-4281-8c93-8a601dddffc7,3,413,0,0
d2492393-e052-4175-995d-315d6aefdf1d,2,314,0,0
fd066894-78c1-43a9-aaaf-e045e7d10eb6,1,228,0,0
6c4a8c1d-2ba5-4cfa-84d9-b928f70e6b7e,1,318,0,0
d3e773cc-3bdd-48e8-8304-9785569a40b4,3,392,1,0
b12b1af6-9eed-41ed-aa28-37cb0fbf7b3f,1,574,0,0
cfe7df33-d7ac-4a33-be70-f9d0492f599d,3,402,1,0
d8d29f8f-81b2-4984-ab5b-57c4411af8ed,3,483,1,0
ac4a5a62-650e-4d2e-8fec-b0ca35d29f43,3,573,1,0
1ecef852-096c-4a0a-b3b7-b1f18cf6600f,2,583,0,0
fa0ce8f1-1055-4d3f-9ed8-14d713e7dfc6,3,522,0,0
0bdd3f1d-08c5-4c97-a201-65dc70cefa8a,3,337,1,0
d960c84c-e43a-4a5f-bd02-217e5c188401,2,292,1,0
b6f728fb-37c4-4610-870f-4c547ef4ea31,2,408,0,0
f2b09d9a-deea-4fb3-a1fc-66cfe0767b5e,2,289,1,0
8f6d6efa-a9b4-4af7-8789-18b276ae795a,2,406,1,0
36174364-82ef-4c32-95d1-bcdfc669ca7f,3,264,0,0
12dd179c-8702-4c60-ab45-5438762a07b7,2,546,0,0
aea419dc-b755-4fbf-8eac-4f3b9b6e1767,2,469,0,0
96338be0-360e-49c3-8b66-7899e0925448,2,350,0,0
7c6f1838-b163-4733-8bc6-f6adc10356d8,3,365,1,0
9c5efdc0-738a-49e9-afb4-190235efef33,1,231,0,0
8b2037b2-cf25-40db-ac51-4f106091937c,1,545,1,0
74121658-8950-4f17-8e51-8e88572dc80d,2,351,0,0
beacae74-c02b-4a4e-ae8a-b78b8bbdfe0d,1,566,1,0
695b7e6d-0ba2-4c3c-9e3f-06f76d45db42,1,586,1,0
f1b69032-e602-4d16-b44b-97ce3ab090cc,1,389,0,0
98c0b899-498e-4986-9c69-5bd5053f615a,3,330,0,0
5f0b377e-9954-41c6-96bf-f0ad369ed14d,3,330,0,0
6a731055-a6d7-419b-bddf-ec405eb39ee9,1,271,1,0
1a4ed16b-9428-47df-b11c-6a684cabc36c,2,320,0,0
65218377-831a-472f-b0fc-231d6211e8a0,1,490,1,0
18841688-d4c6-422a-8898-6bb58591d747,1,205,0,0
03d27ae8-6918-432c-abfb-06d9c2b5d602,1,277,1,0
cbc894ea-0877-4458-b757-882eaee5cde3,3,439,1,0
188c552f-426a-49aa-94d9-bd7f1669dd4e,3,201,1,0
62a9cad8-83bc-44b4-a350-3f225f18076d,3,562,1,0
3b0215ee-f385-4e2f-8049-e92507fdd9af,2,518,0,0
d8849995-6c6b-4e8f-9773-5c76a134f768,1,431,0,0
88b5b59b-b7ee-4bb6-a1b8-5459216fc11b,2,523,0,0
dbf28d47-b314-44f2-a081-d004f3bf8c91,1,276,0,0
a965eb63-1e7a-47b2-8d8c-3161a8bf9a4c,2,365,1,0
2cb94e38-9d14-4a30-815a-005de00a151f,2,576,0,0
76b977f6-99ed-42ea-8bcb-6775a8c589cd,1,538,1,0
832f7cc8-f5fd-4eb4-8115-62c93f3be927,2,395,0,0
86ecd7ed-533f-4fab-a1c7-3d5460f40e0d,1,413,1,0
51929604-057b-453e-811f-0696ff8bd372,2,385,0,0
f4e19eed-c1b3-4582-859d-e1133334f541,2,382,0,0
b3e87b5a-a398-4d54-9790-52f75334226a,1,388,0,0
6e558bbe-04cd-486e-8525-90885ece9336,1,442,0,0
7e830b64-3b73-4d22-b6db-b93f42687261,2,306,0,0
7f1b6bdb-ad1d-4452-9695-8f11c01f64d6,1,536,1,0
78201f88-5a78-4352-a5ea-55b3c9209fee,3,470,0,0
f1c96a3f-a286-4aad-85c4-5adc4e002b83,1,593,1,0
1b479ce4-b049-4e4e-a835-1a75fb9fdf92,1,521,0,0
2a0de841-4c88-4c6f-bba7-bf9597db6ce9,1,514,0,0
8cee0e67-304d-4371-a0a3-7e663d383084,3,422,1,0
13fc9ee5-3c72-483b-955c-7fa39cdf4932,1,328,1,0
d65f68ae-fcd0-4380-abc3-f24585aace58,2,355,0,0
4b8cd21e-0b0f-438a-b336-373f3dcba7cf,3,300,1,0
5be2f8a3-78c4-4bc5-8b65-b8773b9bf344,2,353,1,0
e2ae140a-4add-4004-b910-179a4895ee2d,2,518,1,0
cd964455-7365-4969-9a42-405138e233a1,3,225,1,0
17758f10-a6eb-4ee9-ae95-e75f463a4270,1,533,0,0
5490b9ad-f9ed-4e95-9a08-d3395a8cb167,1,391,0,0
71ee17ba-8b61-4b94-988e-3e71e049a0cd,1,264,1,0
38f77dc3-6db4-4eb5-8f4d-0c8a61de1d7e,1,448,0,0
c79ccf9a-aaf6-4796-8790-0cc52f6379dd,1,404,1,0
d5bb016b-c96e-4124-92b9-7cea19ce4985,3,554,1,0
9899537c-c503-4a24-85d6-2d90c3ab0096,2,434,1,0
41d538ee-5eb2-416e-8d98-e63f50dec9e3,2,496,1,0
2f536400-9877-4b57-9211-a8350be12064,2,255,1,0
ba62ea59-cf55-46e8-8149-264745d08e3c,3,211,1,0
44e7e3ad-aa02-4e57-963e-19ed10818fa7,2,410,0,0
8d09fe1c-b056-4a7d-9d7f-081ba3b67fe9,1,380,1,0
5158e68d-433d-459d-9552-15a5383f14dd,3,549,0,0
db62d23e-168d-4a8e-b185-90263978baf5,2,435,1,0
e14e16a6-515f-4990-be37-c12455d8961b,3,260,0,0
8cf8e3e8-6881-4f79-af7d-a6dfe72e0d01,3,259,0,0
67787ec2-41e0-4998-b49e-bfb059cf7470,1,407,0,0
7ade72cb-2077-455f-9057-621f61533010,3,504,1,0
88f5ae55-fe9f-446c-8231-a62924549d20,2,305,0,0
59e68e1c-6789-402b-a063-f91a5eef8f14,7,1047,1,1
0ed6a532-2af5-4f32-83fe-4b3cf8b30d07,1,340,0,0
33dca5bb-5ad5-4fbc-9d14-2e124e467013,2,420,1,0
0cb0ef41-d1ef-443c-868f-3090a79a9c6c,1,325,1,0
d9de5d88-d386-4477-a2c0-4d98980a150f,1,325,1,0
1a4eb1af-2869-455e-b6ad-d842ab7b6bf4,1,267,0,0
ebda05ff-37f1-475d-801b-3ec0059c519c,3,277,1,0
18aa6751-00a2-4611-ad68-1cac339e7f7d,2,312,0,0
f7361c76-ad4f-47ef-99cb-155613e8e220,2,353,1,0
8149bd72-9fc4-4a50-a893-ae7d6c6118a7,1,369,0,0
5ec2bfb0-4c25-4849-86d8-862f1e6640df,3,499,1,0
1512d7e0-ef09-4e1d-be6a-c94d517245cd,3,505,0,0
1df0f5bb-16ba-40a9-ae3d-f1ab6f571cd4,3,524,1,0
ba2c0485-8faf-4455-a6d3-3da370b81263,3,542,1,0
07788f44-acde-463f-9262-39fd649dfe9d,2,486,1,0
85502221-5131-4eb8-8b2b-9637b25ac240,4,804,3,1
ac9919b3-8743-4c00-898b-fa865cc0d1a5,3,385,1,0
f4c8c073-4b05-4da8-b2b1-6699485ddaf8,1,235,1,0
97279159-a56c-44aa-befa-5000e33eb92d,2,249,1,0
29e33637-9b29-4aa7-b92d-a83cbfbd01bd,2,365,0,0
22bcdfea-cb58-4d05-9d7c-01b462ff51ec,3,502,1,0
bee68780-7bef-43bd-bde8-e45a36021c2a,3,235,1,0
4d3599d3-db75-4c1b-8b14-581e27bffeae,1,311,0,0
d01b7f62-0636-47c3-938f-d032fbaf637c,3,431,0,0
51210060-df9a-4031-ac4b-45c29b563224,2,540,1,0
cc50cc84-0fcf-426f-92a1-e9894d27b3f8,1,393,1,0
b29dedc8-4640-4c62-bbe3-4fb8bc4454a1,3,242,0,0
ae67c2b3-ae57-498c-8d3e-d7775c1d7b68,7,1001,4,1
0ddef0c3-589d-48ab-82fc-258f348a993c,3,575,1,0
2cde52a7-53c3-4b7c-b6d5-3e5fa72912d0,1,594,1,0
5f130c33-4383-4362-a274-00e99cce36a7,3,269,1,0
3128daca-bfd5-46e4-9534-9c3e0673c024,3,321,0,0
c3315cbf-0251-4e41-a74d-5dee9c062e25,5,905,1,1
58c7b692-b42d-4fbe-9538-f004423335dc,3,397,0,0
ae993e97-989c-40fa-bf03-6d8b842d0b19,1,314,1,0
e3a8f9a5-be3e-477c-bf63-3277baa0bfc7,2,309,0,0
972bd71f-b8f2-4f29-823e-bf36277ec497,1,547,0,0
3b8123eb-d1dd-48d9-9118-9a7eab52fc88,1,574,1,0
2a28c4bf-5117-478b-8066-ef1b19c7ac61,1,401,1,0
