worker_id,skill,experience_years,day_of_week,season,last_job_days_ago,available
ab525949-3252-4eb5-9a69-b7904453cf2a,Sales,4,2,Winter,21,1
72e3b082-42ff-401a-af95-3972213d12c6,Sales,29,2,Winter,15,1
0ac1aee4-5d83-429a-81cf-7567b3457c19,Machine-op-inspct,14,5,Winter,18,1
4625fded-6e35-487e-b935-c56473366ac7,Farming-fishing,8,1,Winter,19,1
3a8bd6bf-c0c3-4ffb-afc7-a198ff6a0401,Farming-fishing,19,4,Winter,21,1
213b5ae5-b766-4ab7-8e55-2af1a71c04be,Craft-repair,13,5,Winter,14,0
50115e4e-c212-49ee-8dce-53826c7cfcab,Tech-support,19,5,Winter,23,0
b30f0c2a-32fd-4b77-910d-20655ae24b56,Sales,37,1,Winter,19,1
ee1a197c-c0a5-4955-8161-6e6e005d9940,Tech-support,5,0,Winter,14,1
89081626-9ef2-4260-8149-58f94ac5175d,Adm-clerical,18,5,Winter,18,1
1110dc77-ec67-4f4e-8b3f-6d3a13ddc1a8,Sales,25,4,Winter,15,1
8482efde-f117-46f8-ad04-7b8070f6b8a6,Tech-support,36,3,Winter,18,0
e173a4dc-9fb9-4d83-8251-75f19a1bc2a8,Machine-op-inspct,10,4,Winter,18,1
52aeac98-c76b-4cba-ab02-9d0d78e48ae1,Exec-managerial,22,4,Winter,15,0
e46e9bb2-7396-48fb-be52-7b889b444fb2,Exec-managerial,23,1,Winter,12,1
9fbc8a5b-6ad7-41df-be5a-5cc7a2b5470e,Sales,22,0,Winter,14,0
f82586f5-2296-44a3-a2ac-104e11552e5f,Adm-clerical,24,2,Winter,19,1
eb6c1688-b7cd-47cf-a05e-557b0fa6cd5c,Farming-fishing,43,2,Winter,15,1
97029f04-5913-4482-b3d8-e65ac7393563,Machine-op-inspct,0,5,Winter,21,1
a0fb7520-f130-42fc-9801-0ce9857e44e6,Tech-support,30,3,Winter,15,0
a4f7ab79-1665-4574-b46c-fd3b54be8dfd,Tech-support,23,5,Winter,18,1
be0ce358-00c7-4cc0-bff7-1e47b344ffa8,Sales,5,2,Winter,18,0
12655b2a-5978-4e4f-a36a-68aab222cb44,Transport-moving,42,5,Winter,12,1
e914911a-8c25-4222-834b-e6af92557686,Other-service,4,1,Winter,24,1
314cb26c-0e49-43b4-a490-48c5c4ea1851,Machine-op-inspct,43,3,Winter,18,1
10c6e0c8-e6ab-4cdf-b78f-4062d5a7397f,Machine-op-inspct,7,5,Winter,18,1
52fa738c-1a57-494c-b422-b9ed9f4658ab,Tech-support,28,0,Winter,20,0
33ebba72-a9c6-4168-9df5-8e52c33bad36,Exec-managerial,25,3,Winter,18,1
8bd45b89-ff9c-405a-982d-a2fe196b3237,Craft-repair,25,0,Winter,18,1
aa6538b3-6a57-498d-b94a-e94fc99f8adb,Other-service,6,5,Winter,21,1
0ab6cb87-5c0f-4ff0-a7eb-db7ddf1eb825,Farming-fishing,50,2,Winter,24,1
c89ff028-0e10-4db7-a63b-8a03bbbe7750,Adm-clerical,13,1,Winter,19,1
04e4290c-9366-4d9d-afae-27bea231a6a7,Sales,0,4,Winter,24,1
7e8ded3e-123c-4444-8ad6-1ff23ee3b3a6,Craft-repair,14,1,Winter,16,0
500b3750-ea99-4b2a-b835-b75745fb2849,Prof-specialty,15,2,Winter,16,0
74ed633b-362b-44f7-ae44-8b0ae81e0737,Prof-specialty,46,5,Winter,18,0
77638b8a-582f-4338-9b87-bbd96fb347f5,Transport-moving,2,0,Winter,21,1
f60a7631-9e0b-43ce-9329-437eddea8466,Other-service,12,1,Winter,20,1
564037a6-6a30-4440-ae72-1c08838c7244,Exec-managerial,25,3,Winter,17,1
6c2e8a42-da29-4cfc-b276-688550ef940b,Adm-clerical,4,4,Winter,18,1
07bd07ff-628c-4950-96c5-3fe03c8a0dc1,Farming-fishing,0,1,Winter,24,1
ab72e605-b8d7-4ee6-9786-4c0ebdfd727c,Other-service,29,3,Winter,8,1
ece490b1-7a7e-459c-af45-5f30eb2d871b,Prof-specialty,23,0,Winter,12,1
efe1918e-3adb-4c34-aacb-01108e453e3c,Craft-repair,38,3,Winter,15,0
3d71a56f-bb3f-43d9-8586-8449aab284f3,Transport-moving,46,0,Winter,17,1
287b559c-e5db-40a5-879c-641311cb071e,Transport-moving,29,5,Winter,15,0
1fade018-ae69-4a53-8836-836044496ae8,Adm-clerical,30,3,Winter,18,1
cc8f0e7e-3c74-4038-9a6d-a0b6c49af2e3,Prof-specialty,13,5,Winter,17,0
a51af2f2-d78a-44f3-a8f8-7d2bff4ed6f8,Tech-support,11,3,Winter,18,1
3af0857f-3ba1-42a2-b314-4b082df25e40,Adm-clerical,12,2,Winter,18,0
57a91a88-891c-4caa-9fde-a73e42e81055,Exec-managerial,14,5,Winter,12,1
1c799587-696e-47e5-8c78-b4ed5ac33be5,Transport-moving,39,3,Winter,18,0
91b5532a-9b60-4c06-a02d-27253843878c,Other-service,44,2,Winter,18,1
1ddcae1b-151d-491f-b684-36149cacddba,Machine-op-inspct,21,0,Winter,23,0
d48cfb30-f88d-4076-b82c-9f6699b2127d,Adm-clerical,25,3,Winter,23,1
f9366aa5-fb9b-4901-b514-e571cc8b73e4,Sales,6,0,Winter,18,1
0afc8a79-a607-445e-9d8d-7c0a9f03299a,Adm-clerical,35,2,Winter,18,0
e1f8e8f2-9150-46da-814e-d88fa6b404dc,Handlers-cleaners,8,5,Winter,18,1
563ade17-9f4d-4686-9bbd-e3581984a003,Exec-managerial,55,2,Winter,18,1
3427084a-8b65-4d87-b3d9-6b1eb1b7546d,Machine-op-inspct,37,0,Winter,18,1
674b4aa0-93a7-43aa-a899-bf2d4d863b25,Adm-clerical,7,5,Winter,18,1
ee25ae6b-718a-4f2a-b29f-f756c220141f,Prof-specialty,23,4,Winter,15,1
5c61f0c2-3d15-4f67-8396-bf93b729d191,Exec-managerial,6,5,Winter,15,1
90ea115c-a3e2-4600-beed-21a0584a5e85,Farming-fishing,45,3,Winter,29,1
362e6180-7345-4204-9d9d-aafbec27cceb,Sales,0,0,Winter,24,1
738dc69a-dcdf-477e-80b5-6834b1937e85,Craft-repair,17,4,Winter,15,1
4e81b20f-2f08-4b92-a8cb-f162ed6232ad,Prof-specialty,33,1,Winter,18,0
1c4442b5-0eb4-47ef-ada0-a3067d4c7ff8,Prof-specialty,44,2,Winter,16,1
d4b06723-368e-4066-be9d-d032b9a7966c,Craft-repair,37,5,Winter,18,0
3ccfbec2-1578-415b-a9c2-2737c6abd338,Prof-specialty,25,5,Winter,18,1
8d5155d3-6b64-4c19-aa5b-128a985b9a29,Other-service,22,4,Winter,15,1
7abbfd75-06d7-41e1-b046-ccb68db38b60,Exec-managerial,19,1,Winter,17,0
3b0f728e-8587-45d3-9a21-6fe2fe942052,Craft-repair,21,0,Winter,18,1
aa6f5202-e265-4f3d-a212-269598dbf7cd,Craft-repair,13,0,Winter,25,1
e83fc5f8-9677-47a9-b005-63832e62ac6f,Prof-specialty,43,4,Winter,18,1
ec35094b-2055-4a67-be6a-8a88f1ab9990,Adm-clerical,8,1,Winter,14,1
b4fe1ef7-563e-451c-8195-6db1b444f761,Sales,28,2,Winter,15,1
c2a14436-6b5c-4e4d-82c1-c2ab2768634f,Prof-specialty,8,5,Winter,18,1
e1b36b45-7a16-47b1-a1e5-dc18eaadf435,Prof-specialty,30,4,Winter,15,1
6a5d9a85-e276-4cf9-8bb2-2934c2796c92,Transport-moving,16,2,Winter,18,1
3d47ffa7-5c0d-430e-9a7d-bde9d3be9dda,Adm-clerical,16,0,Winter,18,1
d4fc1da7-70a2-4d33-82d3-6dd9538b61d2,Other-service,41,5,Winter,18,0
6fd6a8ee-81c8-4042-a1d3-2ac91cbcb59f,Prof-specialty,16,4,Winter,18,1
25ed3c8a-88fa-4869-bff5-a97dca5998ee,Exec-managerial,31,4,Winter,14,1
4ea4bb44-0312-4ef8-bd81-9bd94baa79a3,Adm-clerical,0,4,Winter,24,1
7e39cda5-9c71-4151-bbbe-887e9a334eda,Farming-fishing,25,4,Winter,18,0
734bde34-c3bd-4982-9f54-31049422b6e4,Exec-managerial,30,4,Winter,15,1
882219e1-4c11-41b4-acad-8894ccfdae4f,Exec-managerial,10,5,Winter,9,1
a981568d-6caf-463d-ac7b-367a6ebb22fd,Machine-op-inspct,15,4,Winter,18,0
101e67b3-fb08-400e-8ecf-217213254d7b,Sales,6,4,Winter,26,1
ba7fa782-60ac-4e4a-b3d2-8383b9ce8ac1,Handlers-cleaners,3,0,Winter,18,1
ac8ebaec-fcb6-446a-8403-337f005ca5c4,Sales,0,5,Winter,22,1
2912ec0c-560c-4cb5-b4f1-1914cd220242,Farming-fishing,21,3,Winter,15,0
2d8cf76b-292e-4fa5-b4e9-f1ffdfbd9ecb,Prof-specialty,11,2,Winter,18,1
760f4d1c-e726-4c1b-8e7b-779f9ff8f755,Exec-managerial,26,5,Winter,18,1
099a994c-0f2e-4548-88d5-ce7863e566f6,Transport-moving,6,0,Winter,15,1
be87aa2c-f589-420c-ac4b-996375d7cdec,Sales,53,3,Winter,18,0
3c441b2d-7fa4-49e4-a386-7261cb61a937,Sales,33,4,Winter,18,1
e1715296-1a19-472e-a773-4921a33bf5f7,Other-service,37,3,Winter,23,1
8d9b8658-b8ee-4264-9905-49b3422b15b7,Exec-managerial,23,1,Winter,12,0
b32413aa-8941-4587-b75e-f641ef973154,Handlers-cleaners,5,0,Winter,28,1
9829a2c5-23ea-42dc-8ca7-dad2cf7dbffb,Adm-clerical,20,5,Winter,18,1
4ea47618-5094-4c71-9cb4-34cfea158f43,Transport-moving,21,4,Winter,18,0
495aabb6-ae12-4890-bced-defd03d53a07,Adm-clerical,1,0,Winter,21,1
f832f0fa-e409-4307-a682-4ccd08218dea,Machine-op-inspct,31,3,Winter,18,1
f99a6b6f-7fb3-4594-a19f-ae596c262983,Adm-clerical,14,4,Winter,18,0
af683ef7-684c-4535-b470-e7e9b433d27d,Craft-repair,9,5,Winter,9,1
748c3b60-7a0c-4575-879a-2933abd3a6ee,Sales,20,4,Winter,15,0
ba173ed5-4957-4acc-9adb-143bb6b6a9bd,Craft-repair,15,2,Winter,12,1
2bb1d09f-7ef5-4331-aa3d-0831286dd4c7,Exec-managerial,5,2,Winter,22,1
9d90da0a-3c85-45e3-bf50-8a40eb9de04f,Sales,36,4,Winter,18,0
ac3897b6-9791-49fa-bbf2-6091abb8fdc5,Tech-support,11,4,Winter,17,1
7afac6aa-cfef-40d1-9049-287c991589b8,Exec-managerial,17,0,Winter,18,1
e38ee3d5-147b-490a-8014-0d7b7f2a3533,Adm-clerical,10,1,Winter,18,1
95f54ccc-76be-4319-af5f-70644b129887,Prof-specialty,19,4,Winter,15,0
397ace2d-fb7a-41f3-9e0c-ec61f1fe9af4,Farming-fishing,24,1,Winter,11,0
6eed7412-77d1-46ea-aba6-0b95f1645284,Prof-specialty,22,2,Winter,18,1
bfa1b13a-9c26-4a0c-aecb-8f2980d9cc3d,Sales,29,0,Winter,14,1
fd8f6974-3333-4cf1-b287-cebbe2b1da18,Exec-managerial,4,5,Winter,15,1
713a1e08-59fb-4fd3-924e-feaacfd38a1a,Exec-managerial,12,0,Winter,17,0
1046c37c-cfd4-4789-81bf-7f3a4102c84a,Tech-support,10,3,Winter,18,0
90ec8207-b0e3-4312-baed-11ecda3dcede,Other-service,45,5,Winter,14,1
05758a68-f991-4af7-b935-4ecc8b8e0f68,Craft-repair,33,5,Winter,24,1
b21ad975-158e-4dd2-9a01-fb8a9f37b6c2,Handlers-cleaners,4,2,Winter,18,1
4f883b92-f7ef-4103-b5db-3f8ee1112477,Sales,17,0,Winter,17,1
2443cdf6-22ca-4988-bb74-78f23a42246e,Machine-op-inspct,28,4,Winter,19,0
6892ad7f-4629-490b-9a11-cfa7d55ea45b,Machine-op-inspct,19,4,Winter,15,1
177c4ab8-9ac4-40e6-ae96-538eae5c7135,Prof-specialty,6,3,Winter,26,1
7a281172-389d-4585-b841-24cc076c01ca,Handlers-cleaners,19,2,Winter,27,1
31466199-487c-4bcf-a4f9-e15fd947a020,Tech-support,35,2,Winter,18,1
821b6f5b-2002-4abd-8ec2-63ec8b82867b,Sales,9,5,Winter,21,1
341b3c88-d62a-488b-bc0f-c509e9812a81,Craft-repair,20,5,Winter,17,1
f7d6fee0-22cb-43bd-ab2a-6cf688ccea7f,Farming-fishing,35,1,Winter,12,1
f01c75f3-5252-4db8-b020-9430b17fc73b,Craft-repair,16,4,Winter,18,1
6a742b79-4963-46af-8624-50f58bf27de5,Sales,5,0,Winter,18,1
335a64d6-4cec-4b8a-b88d-41d284c7978c,Exec-managerial,21,3,Winter,17,0
02b01ccd-af6f-4152-ab98-9722e51747e3,Prof-specialty,25,4,Winter,15,1
3131d0fb-6dbc-4a1b-825a-91e6fbf89d4e,Exec-managerial,49,5,Winter,18,0
22fd76d4-5905-427d-a0b1-8161b14fd382,Exec-managerial,63,5,Winter,21,0
07d03556-f9e4-48dd-b36f-9f03d35a568d,Other-service,3,5,Winter,24,1
4da9ca73-0148-4da3-9347-f54decace474,Sales,5,5,Winter,23,1
6362b0f2-34ef-43b4-a445-c8e1f7293a01,Transport-moving,7,3,Winter,18,1
1273b321-79cc-4c3e-8cc1-74a15e441c6d,Machine-op-inspct,24,0,Winter,19,1
cfc93e97-d62c-48a3-a0d6-488dc6c4bd2b,Adm-clerical,20,4,Winter,18,1
a8124397-01a8-4a79-98c1-e70bcddba5b5,Machine-op-inspct,14,2,Winter,18,1
148cbb5c-3d3f-439b-bdd3-b089e24f1db3,Machine-op-inspct,19,0,Winter,18,0
fd2cc0a8-2aed-430a-9f6b-8bd0e64c0485,Exec-managerial,33,0,Winter,12,0
3d9e8655-9091-4130-8f90-a2b65623e81a,Sales,4,1,Winter,18,1
dfa702c6-e3e7-46da-a06e-f086761bf7ab,Priv-house-serv,15,5,Winter,18,0
155582b7-0a9a-4ae9-a8c7-079539b203db,Machine-op-inspct,24,3,Winter,14,1
8bc3bbb6-8e44-44fd-bc72-ec30e629c7d6,Other-service,33,1,Winter,18,0
18bd58b6-41b6-400c-b5ea-8b6a605680d1,Adm-clerical,5,3,Winter,18,1
5346856b-a47b-4106-968b-ba5914cb8289,Machine-op-inspct,19,0,Winter,17,0
966864c6-4644-4978-a78f-af39e201a8bf,Craft-repair,19,1,Winter,1,0
19a87ac6-4d84-476f-ba69-ee74eb64b790,Prof-specialty,29,4,Winter,23,1
fb1c2f2c-569e-4426-85a2-551fce66f1e0,Prof-specialty,23,2,Winter,18,0
59204500-15e8-42b9-a886-1210a85fda06,Craft-repair,15,1,Winter,21,1
49bcbe36-cfc4-493f-8541-597183e1e06a,Sales,13,0,Winter,18,0
0f77beda-7c2b-4ed6-9272-bc21382db3ab,Other-service,13,2,Winter,18,1
e022dc4b-9226-431f-ad6c-2de22af2301e,Machine-op-inspct,17,5,Winter,18,1
916fdd6b-81d3-4399-bfb9-71c481795a68,Exec-managerial,20,4,Winter,18,0
818abd6d-68a4-4620-84eb-c76be28b58b5,Other-service,0,1,Winter,17,1
89dc3b69-f966-492d-aa2e-285c4644491c,Machine-op-inspct,2,4,Winter,18,0
0120c745-bc39-4177-8fbb-ff18bc13bcf8,Exec-managerial,36,1,Winter,20,1
4c73b83f-9407-4449-87e2-440ce352604d,Adm-clerical,22,5,Winter,18,1
0240f146-da66-4693-b728-c7ca5e48b6ac,Exec-managerial,18,1,Winter,17,0
5bd793a9-6d98-4045-a948-afe605a9644d,Craft-repair,25,4,Winter,20,1
9935dc3a-6edc-4761-9144-351433a80b3a,Farming-fishing,26,0,Winter,18,1
7cda5cee-6877-47b7-b21b-08044bcba461,Prof-specialty,26,5,Winter,18,0
841f15c7-3b17-4c22-9243-c49b2a94217a,Exec-managerial,25,4,Winter,18,0
a0480a10-0d88-469b-9d51-4594a0b38ccf,Other-service,33,0,Winter,18,1
688b1a6f-d8ae-4d1f-b915-58b1ab98d54d,Other-service,0,2,Winter,24,0
4df71b4d-eb17-444e-b0b8-8f9df972c049,Exec-managerial,33,4,Winter,18,1
24d3c04c-877b-4ef3-8535-0af82e7ff0e9,Sales,26,3,Winter,9,0
587787f3-e042-4e7f-8388-998c2e2f4db0,Transport-moving,15,5,Winter,18,1
26f3c112-b1bd-4ebe-a99f-0e55652591fe,Exec-managerial,15,5,Winter,18,0
43b2562a-aefb-4e77-8ef1-384fa445b4fc,Exec-managerial,24,5,Winter,18,1
3795ef51-b679-409b-a16b-fee2a4b8c0cc,Prof-specialty,7,1,Winter,17,1
6f8d160b-792b-40a0-8cef-29c717193207,Machine-op-inspct,14,2,Winter,19,1
a481d73a-d364-4dd3-bff8-f1ac743a7fe7,Craft-repair,14,4,Winter,9,1
23a68bfc-1a95-411a-95fb-e82cc17e485e,Exec-managerial,18,3,Winter,18,1
076b7d0f-4c35-422d-8f83-6b9ad6a9d4d1,Transport-moving,10,2,Winter,18,1
692d3957-a3fe-49ee-99ae-fe78ef6025bb,Other-service,2,0,Winter,24,1
6e367032-9bd6-4a62-8967-a4068fef0039,Sales,17,3,Winter,12,0
64807f69-6fb0-47ae-a5e9-bb58c2758e6c,Craft-repair,37,4,Winter,24,1
4b1a9de8-4084-4545-8aae-b437190559e4,Exec-managerial,30,0,Winter,18,0
a52bbce9-d225-4859-952f-cfaa7790e825,Craft-repair,16,5,Winter,20,1
3fb699de-23f9-4a09-b686-e733d32c049a,Tech-support,10,4,Winter,20,1
085c35b9-bd8f-46c5-9a8e-0c3f0619ec09,Exec-managerial,49,5,Winter,18,0
02c9c555-cbde-4fa5-99bd-e809dbeaf404,Craft-repair,19,2,Winter,18,1
f1383ebb-71ce-4038-8bd5-a3df05f1ba27,Transport-moving,26,1,Winter,9,1
cc0d02df-50c3-4074-a039-414202fcbec2,Sales,7,0,Winter,18,1
387c22c7-24e2-47e2-b6a8-671ec15bbd77,Exec-managerial,3,0,Winter,18,1
83f74286-0841-4a84-98a6-901ac8ad3a6a,Prof-specialty,22,5,Winter,20,0
dcc51aa2-c16a-4105-933e-ea6390eba0d3,Other-service,60,3,Winter,18,0
610302a4-1efe-49da-b04a-ca5766327d4b,Handlers-cleaners,16,0,Winter,18,1
dc11891e-7e99-4ffa-96fb-6ab2f1808bc3,Adm-clerical,31,4,Winter,17,0
f9ee2089-1b93-49a8-80cc-2f4df70e4300,Adm-clerical,4,5,Winter,18,1
330cda81-7309-4266-a3be-edfcaf817804,Farming-fishing,42,5,Winter,18,1
6df1c6f0-fa59-4f1d-8830-5f5c2577c88f,Protective-serv,27,4,Winter,18,0
add69fb6-2db0-4b67-8a93-0f528df5ab35,Other-service,45,4,Winter,24,1
1152bcf9-f580-4446-89a0-3647a8b91d7d,Craft-repair,23,3,Winter,20,1
e69b051b-6d07-48ab-b5f9-eee3166bea2e,Adm-clerical,29,2,Winter,18,1
fa690157-a110-46d9-9987-336764f555ea,Craft-repair,26,5,Winter,18,1
aae3b0b2-336d-408a-bf50-f1f41e076643,Prof-specialty,33,3,Winter,18,1
e1dc7fa3-f06e-4af7-ba4e-d6d55fa6e09b,Sales,28,4,Winter,18,0
cd7755f2-f6b8-4f65-ada3-ac3d943464ff,Machine-op-inspct,23,0,Winter,18,1
dbdbaa72-906a-4e36-8b14-d9431471ac67,Craft-repair,32,1,Winter,21,1
d4c78f01-7c84-4971-be8d-ace9a74e3230,Adm-clerical,29,4,Winter,15,0
e433e287-0c09-4f3a-b6b1-f9cdd714c930,Exec-managerial,17,0,Winter,17,1
e352724a-82f9-40d6-866f-4dc2b4bb2380,Exec-managerial,38,2,Winter,14,0
d3f1e9f4-4c2c-473d-b2ea-358944ccabf8,Prof-specialty,27,3,Winter,17,1
608700bc-a35e-476e-9992-9b5ee4e346e4,Exec-managerial,30,2,Winter,13,0
c9675293-945b-4bdc-b0cf-db97fb9cbf55,Machine-op-inspct,22,5,Winter,18,1
27b91e6d-4193-4d20-b738-24fb2b4baf59,Exec-managerial,21,3,Winter,15,1
154576f1-694c-419b-bbbb-8a2df1698c62,Other-service,2,1,Winter,18,1
87477bed-f521-46d0-a893-340d5ab46db9,Prof-specialty,32,0,Winter,11,1
1e288f4e-95bf-405d-84c7-39c2f12bee3a,Prof-specialty,20,0,Winter,18,0
0deef9c8-da56-4ab4-b622-0d07c066aca7,Prof-specialty,5,5,Winter,12,1
7b6700cf-30a0-41d5-8220-7b4f54821af1,Other-service,13,4,Winter,26,1
3601c3bd-18e2-4b8e-b3ff-5b8189fef723,Adm-clerical,40,1,Winter,18,0
feee79b3-94c3-4037-9e24-98fb816e6375,Machine-op-inspct,48,2,Winter,18,1
ec26fd66-ee30-495a-8bb0-c6e69e4f3f6a,Exec-managerial,21,3,Winter,18,0
f204da0c-853e-4d91-ae56-5dc1c60478f7,Craft-repair,36,5,Winter,15,0
a57966bb-232c-4cdf-9ec8-b9069cf2d94c,Sales,8,0,Winter,15,1
cd7ef735-efac-4bc5-87e2-2d55cebfe7e6,Machine-op-inspct,33,0,Winter,18,1
6ace5451-2542-4b36-b618-f98165d7a82a,Transport-moving,16,5,Winter,18,1
24e83a3d-310c-4d21-993e-8287763b23fd,Machine-op-inspct,32,1,Winter,18,0
f6d7f2a7-89aa-49fd-9a6f-8434428cb916,Prof-specialty,24,5,Winter,17,1
61d70e6c-0f38-453f-be32-f4b54bdc3dd8,Prof-specialty,20,5,Winter,23,0
a252a06b-e9c3-4029-9ea1-39a43ceec34d,Handlers-cleaners,30,3,Winter,18,1
7fc28919-7e38-406b-80b5-45cd57ef4389,Tech-support,15,1,Winter,18,1
1ce77ec7-d4ff-44e3-91b3-c7fd48291ade,Other-service,33,3,Winter,21,1
2b16445d-ae61-4e89-81c9-bc6bce7aab66,Craft-repair,4,4,Winter,18,0
034649e6-e148-4620-8f0d-ebc6c54e59c4,Craft-repair,23,3,Winter,15,1
2ca836b1-d8dc-4cc6-94e2-303a0e817d70,Prof-specialty,30,5,Winter,20,0
7e91e12e-5e49-4103-8ff9-2492db1e9e81,Sales,24,4,Winter,21,1
afbd5f09-458f-4548-9a40-aa2a5ec9d546,Other-service,16,3,Winter,18,1
eab21036-2333-463c-bf5b-fd5a7c928980,Machine-op-inspct,5,1,Winter,18,1
0fc89223-bebf-4da5-8d41-d6f40b1e335b,Other-service,38,3,Winter,15,1
2b3fe38a-0b2a-4063-b3e5-67f00d1af051,Exec-managerial,27,5,Winter,14,0
94589839-e91c-40e2-aaf4-c76142ffc790,Adm-clerical,30,1,Winter,18,1
0e231120-315a-4835-9bdd-d99dffbef4c7,Sales,30,2,Winter,15,1
80364bbc-fbed-4f4f-b294-45b95df3357a,Adm-clerical,13,2,Winter,18,1
56585472-fff9-4908-8dc7-b1b2096d8634,Other-service,2,3,Winter,24,1
46b8d5c7-3ac7-4154-bb30-487dd1191bb2,Sales,9,3,Winter,18,1
103d1f29-c290-45c4-be6c-68f047f3b0c7,Other-service,14,0,Winter,18,1
8a01cc2d-9316-4ba2-a521-6c3ac6938e44,Other-service,19,1,Winter,8,0
4e6eb5da-ddda-4e1d-94cb-17ad451eb856,Priv-house-serv,16,2,Winter,21,1
c13d9560-cdf6-446b-aa60-4a5a1f5d7afd,Other-service,72,1,Winter,18,1
91443634-a04b-4bf8-a558-3cccdc646169,Machine-op-inspct,5,4,Winter,18,1
c7bb5227-cf3d-4790-a5f4-def436d937fe,Adm-clerical,25,0,Winter,18,1
b6e251dc-b2df-4226-8ae7-0bfa52007476,Exec-managerial,26,5,Winter,12,0
20df8de2-a4b7-4e9a-81ab-6c8b08efa752,Tech-support,6,0,Winter,19,0
1b4278b6-3538-462c-96db-a00e18b7cf2f,Prof-specialty,10,4,Winter,14,1
11b4528c-7bd1-4017-8761-4be78b932e76,Other-service,5,5,Winter,18,0
b1039fcb-5eba-41ad-b690-e01792faf9c3,Sales,2,2,Winter,15,1
29099c7e-5108-4281-8bee-b4778f3fedd3,Prof-specialty,18,3,Winter,15,0
89e09d09-9364-4ba3-a3b2-e26be6bb0364,Machine-op-inspct,43,2,Winter,18,0
4361de7a-6616-4921-94dd-23206ff1f75e,Sales,35,0,Winter,18,0
8101a0af-0133-4796-8707-331e56e347f3,Adm-clerical,12,0,Winter,18,0
9aaf6832-d45f-4977-ab43-b3e65d65a1b8,Sales,34,3,Winter,14,0
dce022f7-4b10-4ec0-8baf-cb9c3eb4c5ea,Craft-repair,20,1,Winter,18,1
57f7b048-64f8-4534-8101-61561c4e6898,Sales,14,0,Winter,18,0
c25b6343-9aed-4b1a-9214-b506bb87228b,Transport-moving,12,3,Winter,8,1
8816a29a-42a5-489a-a32f-d0148fc3480b,Craft-repair,23,4,Winter,18,1
44526e59-56a9-4a38-90f5-68546b744b12,Prof-specialty,31,0,Winter,18,0
375d6048-bfeb-47fa-964c-fc44d0d24b37,Craft-repair,27,5,Winter,16,1
b9b2a087-ebed-4717-b70c-ffcfc7f1de7e,Exec-managerial,25,3,Winter,20,1
6147cb7a-ee45-47b4-9cba-28fc96128d95,Machine-op-inspct,43,4,Winter,18,1
a0dbb7c7-6680-4075-9c63-77ce531e06bb,Other-service,36,0,Winter,21,1
23ce4135-c071-4303-bb3f-6c79abed8446,Other-service,16,1,Winter,18,1
f8156cc8-0b14-4eda-922a-ab5200ab2aac,Sales,31,5,Winter,6,0
3ec5aa62-a730-42d2-a837-d2e58cddefb4,Other-service,20,0,Winter,18,1
3a29d396-e18b-497c-9d80-38223f8631a3,Prof-specialty,17,4,Winter,6,0
cf823e00-4da9-41f8-99cb-27ac1f219ebf,Transport-moving,18,2,Winter,18,1
8aa2cfc1-1edb-43ae-a86e-5aa4ef4b3f4b,Exec-managerial,12,5,Winter,15,1
ebe23aae-9fb8-4b95-a7bf-2260654f44d6,Tech-support,18,0,Winter,12,1
837ef06b-f182-44fc-b2af-f945a03e5924,Prof-specialty,4,3,Winter,24,1
417a0cc3-52b2-4b47-8aa0-f01bf439cd65,Craft-repair,20,5,Winter,18,1
1d83b0f0-b8a7-401e-9284-58830a133870,Craft-repair,19,4,Winter,15,1
06be88db-350d-4d79-9e0f-76a22488346b,Prof-specialty,30,2,Winter,17,1
9b112c06-64bc-410e-a611-794c8c069fa8,Adm-clerical,0,3,Winter,26,1
ee2f417c-8f8e-4931-b67c-fd4f259c4cd7,Craft-repair,1,5,Winter,24,1
eea4757e-5948-45f8-82d8-5b66ef286ff1,Sales,9,3,Winter,18,1
5d1d3271-d7e3-4c4d-89f3-e81581113bc3,Sales,4,3,Winter,15,1
6e1f1e2d-51cb-4095-a1e6-a1c06119c439,Craft-repair,31,5,Winter,18,0
93081a85-baea-4234-a23a-6dd5763a7786,Prof-specialty,25,2,Winter,18,0
a1a24274-3d03-4f06-bfd8-85cc5203861a,Prof-specialty,25,5,Winter,18,1
3c289a7e-3292-4612-a08a-fb9e6d128110,Exec-managerial,1,0,Winter,20,1
1f3270f3-812c-42ea-9d5d-df79a4578e39,Farming-fishing,40,0,Winter,12,1
a52f6a23-c53f-407a-94f0-0677e5243060,Protective-serv,23,5,Winter,18,0
eca2ef6d-3cff-4457-b3fc-e5a225bcf3bf,Adm-clerical,13,1,Winter,18,1
ebb61b15-bcd9-4b6a-a141-f0a8394aeec7,Transport-moving,12,0,Winter,18,1
1a11e1dd-3e7b-4b8a-bc5d-f3ae14fd6289,Protective-serv,14,1,Winter,18,1
1d0eb1ce-995e-4458-93c0-d7d061dff744,Exec-managerial,11,2,Winter,20,1
9c97698d-3a28-4b5c-99d1-c6f93f4af0a9,Exec-managerial,24,5,Winter,15,0
c46e762a-98d9-4b24-b5f7-93bae340efff,Craft-repair,20,2,Winter,22,1
2f28984e-4be9-4019-b44e-646abab6c516,Prof-specialty,23,5,Winter,18,0
a0397b3e-336a-48fc-8e10-b277176d9e6e,Sales,26,0,Winter,15,0
5a29605e-9856-4682-8e09-ed3dd79141f2,Prof-specialty,13,4,Winter,12,0
